"year","week","zone","spp","abund","mosq","n_trap","mosq_G","mosq_L","n_pools","n_pos_pools","pir","pir_lci","pir_uci","pools_G","pools_L","pos_pools_G","pos_pools_L","trap_L","vi","vi_lci","vi_uci"
2020,36,"SE","All",7,7,1,57,51,15,0,0,0,0.0668,3,12,0,0,30,0,0,0.2271
2020,36,"SE","Pipiens",2.07,88,NA,57,31,9,0,0,0,0.0319,3,6,0,0,15,0,0,0.066
2020,36,"SE","Tarsalis",7,7,1,0,20,6,0,0,0,0.1211,0,6,0,0,15,0,0,0.1611
2020,36,"SW","All",6.5,13,2,31,21,7,0,0,0,0.1268,1,6,0,0,18,0,0,0.2966
2020,36,"SW","Pipiens",5,10,2,31,15,4,0,0,0,0.0468,1,3,0,0,9,0,0,0.0782
2020,36,"SW","Tarsalis",1.5,3,2,0,6,3,0,0,0,0.326,0,3,0,0,9,0,0,0.2184
2021,23,"BE","All",25.67,77,3,0,77,5,0,0,0,0.0387,0,5,0,0,10,0,0,0.5965
2021,23,"BE","Pipiens",0.33,1,3,0,1,1,0,0,0,0.7935,0,1,0,0,5,0,0,0.1587
2021,23,"BE","Tarsalis",25.33,76,3,0,76,4,0,0,0,0.0288,0,4,0,0,5,0,0,0.4378
2021,23,"FC","All",17.73,195,NA,0,195,12,0,0,0,0.0212,0,12,0,0,22,0,0,0.3764
2021,23,"FC","Pipiens",0.18,2,NA,0,2,2,0,0,0,0.6576,0,2,0,0,11,0,0,0.1184
2021,23,"FC","Tarsalis",17.55,193,NA,0,193,10,0,0,0,0.0147,0,10,0,0,11,0,0,0.258
2021,23,"LV","All",17.67,583,33,0,118,7,0,0,0,0.0277,0,7,0,0,12,0,0,0.5444
2021,23,"LV","Pipiens",0.55,18,33,0,1,1,0,0,0,0.7935,0,1,0,0,6,0,0,0.1349
2021,23,"LV","Tarsalis",17.12,565,33,0,117,6,0,0,0,0.021,0,6,0,0,6,0,0,0.4095
2021,24,"BC","All",20.25,81,4,0,81,4,0,0,0,0.0299,0,4,0,0,4,0,0,0.6055
2021,24,"BC","Tarsalis",20.25,81,4,0,81,4,0,0,0,0.0299,0,4,0,0,4,0,0,0.6055
2021,24,"BE","All",56,224,4,0,224,7,0,0,0,0.0163,0,7,0,0,10,0,0,0.7296
2021,24,"BE","Pipiens",0.25,1,4,0,1,1,0,0,0,0.7935,0,1,0,0,5,0,0,0.1587
2021,24,"BE","Tarsalis",55.75,223,4,0,223,6,0,0,0,0.0128,0,6,0,0,5,0,0,0.5709
2021,24,"FC","All",37.34,560,NA,0,560,20,0,0,0,0.0075,0,20,0,0,30,0,0,0.2791
2021,24,"FC","Pipiens",0.07,1,NA,0,1,1,0,0,0,0.7935,0,1,0,0,15,0,0,0.0555
2021,24,"FC","Tarsalis",37.27,559,NA,0,559,19,0,0,0,0.006,0,19,0,0,15,0,0,0.2236
2021,24,"LV","All",29.24,965,33,0,255,9,0,0,0,0.0117,0,9,0,0,6,0,0,0.4973
2021,24,"LV","Pipiens",0.91,30,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,24,"LV","Tarsalis",28.33,935,33,0,255,9,0,0,0,0.0117,0,9,0,0,6,0,0,0.4973
2021,25,"BC","All",14.5,87,6,0,87,6,0,0,0,0.0273,0,6,0,0,6,0,0,0.3959
2021,25,"BC","Tarsalis",14.5,87,6,0,87,6,0,0,0,0.0273,0,6,0,0,6,0,0,0.3959
2021,25,"BE","All",38.2,191,5,0,191,8,0,0,0,0.023,0,8,0,0,10,0,0,0.8785
2021,25,"BE","Pipiens",0.6,3,5,0,3,2,0,0,0,0.4991,0,2,0,0,5,0,0,0.2995
2021,25,"BE","Tarsalis",37.6,188,5,0,188,6,0,0,0,0.0154,0,6,0,0,5,0,0,0.579
2021,25,"FC","All",26.25,1772,NA,197,1575,95,0,0,0,0.0028,10,85,0,0,120,0,0,0.0748
2021,25,"FC","Pipiens",1.18,267,NA,196,71,29,0,0,0,0.0124,9,20,0,0,60,0,0,0.0146
2021,25,"FC","Tarsalis",25.07,1505,NA,1,1504,66,0,0,0,0.0024,1,65,0,0,60,0,0,0.0602
2021,25,"LV","All",39.41,1340,34,0,534,16,0,0,0,0.0098,0,16,0,0,12,0,0,0.8729
2021,25,"LV","Pipiens",1.44,49,34,0,12,2,0,0,0,0.1624,0,2,0,0,6,0,0,0.3248
2021,25,"LV","Tarsalis",37.97,1291,34,0,522,14,0,0,0,0.0063,0,14,0,0,6,0,0,0.5481
2021,25,"NE","All",14.62,117,8,24,117,14,0,0,0,0.0311,3,11,0,0,20,0,0,0.3633
2021,25,"NE","Pipiens",1.5,12,8,24,12,6,0,0,0,0.0691,3,3,0,0,10,0,0,0.0829
2021,25,"NE","Tarsalis",13.12,105,8,0,105,8,0,0,0,0.0267,0,8,0,0,10,0,0,0.2804
2021,25,"NW","All",8.71,61,7,52,59,11,0,0,0,0.0514,2,9,0,0,18,0,0,0.3365
2021,25,"NW","Pipiens",1.71,12,7,52,12,4,0,0,0,0.0375,2,2,0,0,9,0,0,0.0499
2021,25,"NW","Tarsalis",7,49,7,0,47,7,0,0,0,0.0549,0,7,0,0,9,0,0,0.2866
2021,25,"SE","All",38.07,533,14,85,533,32,0,0,0,0.0077,4,28,0,0,30,0,0,0.2737
2021,25,"SE","Pipiens",2.21,31,14,84,31,13,0,0,0,0.0239,3,10,0,0,15,0,0,0.0495
2021,25,"SE","Tarsalis",35.86,502,14,1,502,19,0,0,0,0.0067,1,18,0,0,15,0,0,0.2242
2021,25,"SW","All",8.67,52,6,36,54,8,0,0,0,0.0486,1,7,0,0,18,0,0,0.2915
2021,25,"SW","Pipiens",0.17,1,6,36,1,2,0,0,0,0.0431,1,1,0,0,9,0,0,0.0047
2021,25,"SW","Tarsalis",8.5,51,6,0,53,6,0,0,0,0.0487,0,6,0,0,9,0,0,0.2868
2021,26,"BC","All",5.2,26,5,0,26,5,0,0,0,0.1004,0,5,0,0,5,0,0,0.5221
2021,26,"BC","Tarsalis",5.2,26,5,0,26,5,0,0,0,0.1004,0,5,0,0,5,0,0,0.5221
2021,26,"BE","All",48.5,194,4,0,194,10,0,0,0,0.025,0,10,0,0,10,0,0,0.9705
2021,26,"BE","Pipiens",3,12,4,0,12,4,0,0,0,0.1693,0,4,0,0,5,0,0,0.4063
2021,26,"BE","Tarsalis",45.5,182,4,0,182,6,0,0,0,0.0155,0,6,0,0,5,0,0,0.5642
2021,26,"FC","All",43.7,2759,NA,181,2578,136,0,0,0,0.0023,11,125,0,0,118,0,0,0.0985
2021,26,"FC","Pipiens",4.53,447,NA,180,267,53,0,0,0,0.0079,10,43,0,0,59,0,0,0.0358
2021,26,"FC","Tarsalis",39.17,2312,NA,1,2311,83,0,0,0,0.0016,1,82,0,0,59,0,0,0.0627
2021,26,"LV","All",66.26,2253,34,0,1113,29,0,0,0,0.0054,0,29,0,0,12,0,0,1.0043
2021,26,"LV","Pipiens",4.47,152,34,0,49,5,0,0,0,0.0513,0,5,0,0,6,0,0,0.4191
2021,26,"LV","Tarsalis",61.79,2101,34,0,1064,24,0,0,0,0.0033,0,24,0,0,6,0,0,0.5852
2021,26,"NE","All",51.78,466,9,22,466,25,0,0,0,0.0112,5,20,0,0,20,0,0,0.5233
2021,26,"NE","Pipiens",5.44,49,9,21,49,11,0,0,0,0.0404,4,7,0,0,10,0,0,0.198
2021,26,"NE","Tarsalis",46.33,417,9,1,417,14,0,0,0,0.0078,1,13,0,0,10,0,0,0.3253
2021,26,"NW","All",30.78,277,9,40,278,21,0,0,0,0.0174,2,19,0,0,18,0,0,0.5386
2021,26,"NW","Pipiens",8.56,77,9,40,81,11,0,0,0,0.0236,2,9,0,0,9,0,0,0.2124
2021,26,"NW","Tarsalis",22.22,200,9,0,197,10,0,0,0,0.0149,0,10,0,0,9,0,0,0.3262
2021,26,"SE","All",26.93,377,14,94,377,30,0,0,0,0.0118,3,27,0,0,30,0,0,0.2956
2021,26,"SE","Pipiens",4.43,62,14,94,62,15,0,0,0,0.0192,3,12,0,0,15,0,0,0.0793
2021,26,"SE","Tarsalis",22.5,315,14,0,315,15,0,0,0,0.0103,0,15,0,0,15,0,0,0.2163
2021,26,"SW","All",13.89,125,9,25,124,16,0,0,0,0.0308,1,15,0,0,18,0,0,0.4241
2021,26,"SW","Pipiens",2,18,9,25,14,7,0,0,0,0.058,1,6,0,0,9,0,0,0.0905
2021,26,"SW","Tarsalis",11.89,107,9,0,110,9,0,0,0,0.0273,0,9,0,0,9,0,0,0.3336
2021,27,"BC","All",31,155,5,0,155,5,0,0,0,0.0172,0,5,0,0,5,0,0,0.5332
2021,27,"BC","Tarsalis",31,155,5,0,155,5,0,0,0,0.0172,0,5,0,0,5,0,0,0.5332
2021,27,"BE","All",132.8,664,5,0,664,19,0,0,0,0.0081,0,19,0,0,10,0,0,1.075
2021,27,"BE","Pipiens",9.2,46,5,0,46,4,0,0,0,0.0443,0,4,0,0,5,0,0,0.4076
2021,27,"BE","Tarsalis",123.6,618,5,0,618,15,0,0,0,0.0054,0,15,0,0,5,0,0,0.6674
2021,27,"FC","All",101.39,6475,NA,493,5982,199,0,0,0,9e-04,16,183,0,0,118,0,0,0.0932
2021,27,"FC","Pipiens",6.53,878,NA,493,385,56,0,0,0,0.0041,16,40,0,0,59,0,0,0.0268
2021,27,"FC","Tarsalis",94.86,5597,NA,0,5597,143,0,0,0,7e-04,0,143,0,0,59,0,0,0.0664
2021,27,"LV","All",165.86,5805,35,0,2298,51,0,0,0,0.0025,0,51,0,0,12,0,0,0.9649
2021,27,"LV","Pipiens",7.31,256,35,0,29,3,0,0,0,0.0745,0,3,0,0,6,0,0,0.3598
2021,27,"LV","Tarsalis",158.54,5549,35,0,2269,48,0,0,0,0.0016,0,48,0,0,6,0,0,0.6051
2021,27,"NE","All",112.1,1121,10,54,1121,37,0,0,0,0.0048,4,33,0,0,20,0,0,0.5359
2021,27,"NE","Pipiens",9.5,95,10,54,95,13,0,0,0,0.0197,4,9,0,0,10,0,0,0.1871
2021,27,"NE","Tarsalis",102.6,1026,10,0,1026,24,0,0,0,0.0034,0,24,0,0,10,0,0,0.3488
2021,27,"NW","All",76.67,690,9,197,681,31,0,0,0,0.0068,5,26,0,0,18,0,0,0.5129
2021,27,"NW","Pipiens",14.33,129,9,197,132,14,0,0,0,0.0096,5,9,0,0,9,0,0,0.1408
2021,27,"NW","Tarsalis",62.33,561,9,0,549,17,0,0,0,0.0061,0,17,0,0,9,0,0,0.3721
2021,27,"SE","All",55.71,780,14,228,780,39,0,0,0,0.0051,6,33,0,0,30,0,0,0.2636
2021,27,"SE","Pipiens",3.07,43,14,228,43,16,0,0,0,0.0114,6,10,0,0,15,0,0,0.0327
2021,27,"SE","Tarsalis",52.64,737,14,0,737,23,0,0,0,0.0047,0,23,0,0,15,0,0,0.2309
2021,27,"SW","All",30.44,274,9,14,283,17,0,0,0,0.0174,1,16,0,0,18,0,0,0.5466
2021,27,"SW","Pipiens",4.78,43,9,14,40,6,0,0,0,0.0483,1,5,0,0,9,0,0,0.2145
2021,27,"SW","Tarsalis",25.67,231,9,0,243,11,0,0,0,0.0123,0,11,0,0,9,0,0,0.3321
2021,28,"BC","All",25.4,127,5,0,127,5,1,0.0077,5e-04,0.038,0,5,0,1,5,0.1956,0.0127,0.9652
2021,28,"BC","Tarsalis",25.4,127,5,0,127,5,1,0.0077,5e-04,0.038,0,5,0,1,5,0.1956,0.0127,0.9652
2021,28,"BE","All",145.8,729,5,0,729,19,0,0,0,0.0077,0,19,0,0,10,0,0,1.12
2021,28,"BE","Pipiens",15.8,79,5,0,79,4,0,0,0,0.0281,0,4,0,0,5,0,0,0.444
2021,28,"BE","Tarsalis",130,650,5,0,650,15,0,0,0,0.0052,0,15,0,0,5,0,0,0.676
2021,28,"FC","All",142.03,8980,NA,600,8380,244,3,3e-04,0,0.001,18,226,0,3,118,0.0477,9e-04,0.1435
2021,28,"FC","Pipiens",8.54,1104,NA,600,504,60,1,9e-04,1e-04,0.0043,18,42,0,1,59,0.0077,9e-04,0.0367
2021,28,"FC","Tarsalis",133.49,7876,NA,0,7876,184,2,3e-04,0,8e-04,0,184,0,2,59,0.04,0,0.1068
2021,28,"LV","All",233.58,8409,36,0,2856,62,0,0,0,0.002,0,62,0,0,12,0,0,0.9573
2021,28,"LV","Pipiens",8.06,290,36,0,67,5,0,0,0,0.0316,0,5,0,0,6,0,0,0.353
2021,28,"LV","Tarsalis",225.53,8119,36,0,2789,57,0,0,0,0.0013,0,57,0,0,6,0,0,0.6043
2021,28,"NE","All",146.33,1317,9,122,1317,40,0,0,0,0.0037,5,35,0,0,20,0,0,0.4888
2021,28,"NE","Pipiens",11,99,9,122,99,12,0,0,0,0.0137,5,7,0,0,10,0,0,0.1356
2021,28,"NE","Tarsalis",135.33,1218,9,0,1218,28,0,0,0,0.0029,0,28,0,0,10,0,0,0.3532
2021,28,"NW","All",48.56,437,9,188,414,24,0,0,0,0.009,5,19,0,0,18,0,0,0.4146
2021,28,"NW","Pipiens",4.56,41,9,188,38,11,0,0,0,0.0131,5,6,0,0,9,0,0,0.0553
2021,28,"NW","Tarsalis",44,396,9,0,376,13,0,0,0,0.0086,0,13,0,0,9,0,0,0.3593
2021,28,"SE","All",175.4,2631,15,271,2631,77,2,5e-04,0,0.0026,7,70,0,2,30,0.0925,0.0013,0.4558
2021,28,"SE","Pipiens",13.13,197,15,271,197,21,1,0.0021,1e-04,0.01,7,14,0,1,15,0.0276,0.0013,0.1313
2021,28,"SE","Tarsalis",162.27,2434,15,0,2434,56,1,4e-04,0,0.002,0,56,0,1,15,0.0649,0,0.3245
2021,28,"SW","All",35.38,283,8,19,306,17,0,0,0,0.015,1,16,0,0,18,0,0,0.5114
2021,28,"SW","Pipiens",2.62,21,8,19,24,7,0,0,0,0.0601,1,6,0,0,9,0,0,0.1605
2021,28,"SW","Tarsalis",32.75,262,8,0,282,10,0,0,0,0.0112,0,10,0,0,9,0,0,0.3509
2021,29,"BC","All",35.2,176,5,0,176,5,0,0,0,0.0154,0,5,0,0,5,0,0,0.5421
2021,29,"BC","Tarsalis",35.2,176,5,0,176,5,0,0,0,0.0154,0,5,0,0,5,0,0,0.5421
2021,29,"BE","All",102.8,514,5,0,514,15,1,0.0019,1e-04,0.0131,0,15,0,1,10,0.1968,0.0098,1.3474
2021,29,"BE","Pipiens",4.4,22,5,0,22,3,0,0,0,0.0893,0,3,0,0,5,0,0,0.3929
2021,29,"BE","Tarsalis",98.4,492,5,0,492,12,1,0.002,1e-04,0.0097,0,12,0,1,5,0.1968,0.0098,0.9545
2021,29,"FC","All",108.75,6984,NA,568,6416,202,4,6e-04,2e-04,0.0018,20,182,0,4,118,0.0669,0.0191,0.1981
2021,29,"FC","Pipiens",13.24,1327,NA,546,781,59,0,0,0,0.0027,16,43,0,0,59,0,0,0.0357
2021,29,"FC","Tarsalis",95.51,5657,NA,22,5635,143,4,7e-04,2e-04,0.0017,4,139,0,4,59,0.0669,0.0191,0.1624
2021,29,"LV","All",141.27,5227,37,0,1231,32,1,8e-04,0,0.0061,0,32,0,1,12,0.1743,0,1.2435
2021,29,"LV","Pipiens",9.19,340,37,0,69,6,0,0,0,0.0374,0,6,0,0,6,0,0,0.4301
2021,29,"LV","Tarsalis",132.08,4887,37,0,1162,26,1,9e-04,0,0.0042,0,26,0,1,6,0.1743,0,0.8134
2021,29,"NE","All",146.8,1468,10,216,1468,48,0,0,0,0.0038,9,39,0,0,20,0,0,0.5649
2021,29,"NE","Pipiens",32.3,323,10,195,323,18,0,0,0,0.0065,6,12,0,0,10,0,0,0.2099
2021,29,"NE","Tarsalis",114.5,1145,10,21,1145,30,0,0,0,0.0031,3,27,0,0,10,0,0,0.355
2021,29,"NW","All",74,666,9,13,668,25,0,0,0,0.0084,2,23,0,0,18,0,0,0.6228
2021,29,"NW","Pipiens",5.67,51,9,13,46,7,0,0,0,0.0475,2,5,0,0,9,0,0,0.2427
2021,29,"NW","Tarsalis",68.33,615,9,0,622,18,0,0,0,0.0055,0,18,0,0,9,0,0,0.3801
2021,29,"SE","All",149.4,2241,15,197,2241,64,2,9e-04,2e-04,0.0038,5,59,0,2,30,0.1292,0.0258,0.5746
2021,29,"SE","Pipiens",20.2,303,15,197,303,19,0,0,0,0.0067,5,14,0,0,15,0,0,0.1353
2021,29,"SE","Tarsalis",129.2,1938,15,0,1938,45,2,0.001,2e-04,0.0034,0,45,0,2,15,0.1292,0.0258,0.4393
2021,29,"SW","All",20,120,6,142,118,13,0,0,0,0.025,4,9,0,0,18,0,0,0.3274
2021,29,"SW","Pipiens",2.17,13,6,141,18,6,0,0,0,0.0165,3,3,0,0,9,0,0,0.033
2021,29,"SW","Tarsalis",17.83,107,6,1,100,7,0,0,0,0.0265,1,6,0,0,9,0,0,0.2944
2021,30,"BC","All",50.8,254,5,0,254,6,0,0,0,0.0112,0,6,0,0,5,0,0,0.569
2021,30,"BC","Tarsalis",50.8,254,5,0,254,6,0,0,0,0.0112,0,6,0,0,5,0,0,0.569
2021,30,"BE","All",220,1100,5,0,1100,27,2,0.0019,4e-04,0.0084,0,27,0,2,10,0.4171,0.0794,1.8448
2021,30,"BE","Pipiens",21.4,107,5,0,107,5,0,0,0,0.0231,0,5,0,0,5,0,0,0.4943
2021,30,"BE","Tarsalis",198.6,993,5,0,993,22,2,0.0021,4e-04,0.0068,0,22,0,2,5,0.4171,0.0794,1.3505
2021,30,"FC","All",140.2,9417,NA,1145,8272,256,12,0.0013,6e-04,0.0027,31,225,2,10,118,0.187,0.0888,0.372
2021,30,"FC","Pipiens",18.66,2241,NA,1140,1101,84,2,9e-04,2e-04,0.003,28,56,2,0,59,0.0168,0.0037,0.056
2021,30,"FC","Tarsalis",121.54,7176,NA,5,7171,172,10,0.0014,7e-04,0.0026,3,169,0,10,59,0.1702,0.0851,0.316
2021,30,"LV","All",109.62,4056,37,0,876,23,1,0.0012,1e-04,0.0084,0,23,0,1,12,0.1698,0.0142,1.2233
2021,30,"LV","Pipiens",9.7,359,37,0,27,4,0,0,0,0.0926,0,4,0,0,6,0,0,0.4167
2021,30,"LV","Tarsalis",99.92,3697,37,0,849,19,1,0.0012,1e-04,0.0057,0,19,0,1,6,0.1698,0.0142,0.8066
2021,30,"NE","All",153.2,1532,10,282,1532,51,0,0,0,0.0036,9,42,0,0,20,0,0,0.5449
2021,30,"NE","Pipiens",34.1,341,10,278,341,20,0,0,0,0.0055,7,13,0,0,10,0,0,0.1876
2021,30,"NE","Tarsalis",119.1,1191,10,4,1191,31,0,0,0,0.003,2,29,0,0,10,0,0,0.3573
2021,30,"NW","All",78.56,707,9,191,728,32,0,0,0,0.0063,6,26,0,0,18,0,0,0.5084
2021,30,"NW","Pipiens",13.44,121,9,190,119,14,0,0,0,0.0103,5,9,0,0,9,0,0,0.1362
2021,30,"NW","Tarsalis",65.11,586,9,1,609,18,0,0,0,0.0055,1,17,0,0,9,0,0,0.3722
2021,30,"SE","All",210.6,3159,15,557,3159,92,7,0.0019,7e-04,0.0046,13,79,2,5,30,0.4061,0.1385,0.962
2021,30,"SE","Pipiens",29.8,447,15,557,447,32,2,0.0021,4e-04,0.0068,13,19,2,0,15,0.0626,0.0119,0.2026
2021,30,"SE","Tarsalis",180.8,2712,15,0,2712,60,5,0.0019,7e-04,0.0042,0,60,0,5,15,0.3435,0.1266,0.7594
2021,30,"SW","All",71.56,644,9,115,623,25,2,0.0033,6e-04,0.0126,3,22,0,2,18,0.2315,0.0438,0.8713
2021,30,"SW","Pipiens",6.44,58,9,115,60,9,0,0,0,0.0162,3,6,0,0,9,0,0,0.1081
2021,30,"SW","Tarsalis",65.11,586,9,0,563,16,2,0.0037,7e-04,0.0122,0,16,0,2,9,0.2315,0.0438,0.7632
2021,31,"BC","All",47.4,237,5,0,237,6,1,0.0043,3e-04,0.022,0,6,0,1,5,0.2038,0.0142,1.0428
2021,31,"BC","Tarsalis",47.4,237,5,0,237,6,1,0.0043,3e-04,0.022,0,6,0,1,5,0.2038,0.0142,1.0428
2021,31,"BE","All",44,220,5,0,220,9,1,0.0043,3e-04,0.0308,0,9,0,1,10,0.1888,0.0128,1.3552
2021,31,"BE","Pipiens",12,60,5,0,60,3,0,0,0,0.0364,0,3,0,0,5,0,0,0.4368
2021,31,"BE","Tarsalis",32,160,5,0,160,6,1,0.0059,4e-04,0.0287,0,6,0,1,5,0.1888,0.0128,0.9184
2021,31,"FC","All",76.49,5218,NA,705,4513,181,18,0.0039,0.0021,0.0069,22,159,3,15,118,0.2962,0.1576,0.5279
2021,31,"FC","Pipiens",22.42,2026,NA,703,1323,82,5,0.0026,0.001,0.0057,21,61,3,2,59,0.0583,0.0224,0.1278
2021,31,"FC","Tarsalis",54.07,3192,NA,2,3190,99,13,0.0044,0.0025,0.0074,1,98,0,13,59,0.2379,0.1352,0.4001
2021,31,"LV","All",71.11,2631,37,0,654,21,2,0.0028,2e-04,0.0133,0,21,0,2,12,0.3036,0.02,1.4535
2021,31,"LV","Pipiens",14.49,536,37,0,78,6,1,0.0108,8e-04,0.0483,0,6,0,1,6,0.1404,0.0104,0.6279
2021,31,"LV","Tarsalis",56.62,2095,37,0,576,15,1,0.0017,1e-04,0.0086,0,15,0,1,6,0.1632,0.0096,0.8256
2021,31,"NE","All",182.6,1826,10,83,1826,51,2,0.0011,2e-04,0.0055,4,47,0,2,20,0.2085,0.0397,1.0017
2021,31,"NE","Pipiens",83.3,833,10,83,833,26,0,0,0,0.0038,4,22,0,0,10,0,0,0.3165
2021,31,"NE","Tarsalis",99.3,993,10,0,993,25,2,0.0021,4e-04,0.0069,0,25,0,2,10,0.2085,0.0397,0.6852
2021,31,"NW","All",19.89,179,9,10,160,20,0,0,0,0.0339,2,18,0,0,18,0,0,0.6025
2021,31,"NW","Pipiens",8.33,75,9,10,60,11,0,0,0,0.0417,2,9,0,0,9,0,0,0.2781
2021,31,"NW","Tarsalis",11.56,104,9,0,100,9,0,0,0,0.0292,0,9,0,0,9,0,0,0.3244
2021,31,"SE","All",83.4,1251,15,203,1251,48,9,0.0074,0.0031,0.0161,7,41,1,8,30,0.616,0.257,1.3443
2021,31,"SE","Pipiens",16,240,15,201,240,19,2,0.0048,9e-04,0.0162,6,13,1,1,15,0.0768,0.0144,0.2592
2021,31,"SE","Tarsalis",67.4,1011,15,2,1011,29,7,0.008,0.0036,0.0161,1,28,0,7,15,0.5392,0.2426,1.0851
2021,31,"SW","All",16.22,146,9,409,165,26,3,0.0079,6e-04,0.0386,9,17,2,1,18,0.1447,0.0109,0.7087
2021,31,"SW","Pipiens",4.11,37,9,409,52,17,2,0.0046,8e-04,0.0157,9,8,2,0,9,0.0266,0.0046,0.0907
2021,31,"SW","Tarsalis",12.11,109,9,0,113,9,1,0.0094,5e-04,0.0492,0,9,0,1,9,0.1181,0.0063,0.618
2021,32,"BC","All",26.4,132,5,0,132,5,1,0.008,5e-04,0.0437,0,5,0,1,5,0.2112,0.0132,1.1537
2021,32,"BC","Tarsalis",26.4,132,5,0,132,5,1,0.008,5e-04,0.0437,0,5,0,1,5,0.2112,0.0132,1.1537
2021,32,"BE","All",43.6,218,5,0,218,9,2,0.0085,5e-04,0.042,0,9,0,2,10,0.3713,0.0237,1.8315
2021,32,"BE","Pipiens",15.6,78,5,0,78,4,1,0.0107,8e-04,0.0492,0,4,0,1,5,0.1669,0.0125,0.7675
2021,32,"BE","Tarsalis",28,140,5,0,140,5,1,0.0073,4e-04,0.038,0,5,0,1,5,0.2044,0.0112,1.064
2021,32,"FC","All",54.96,4065,NA,822,3243,159,28,0.008,0.0046,0.0132,25,134,10,18,118,0.4389,0.2507,0.7267
2021,32,"FC","Pipiens",25.37,2311,NA,814,1497,86,15,0.0075,0.0044,0.0122,22,64,10,5,59,0.1903,0.1116,0.3095
2021,32,"FC","Tarsalis",29.59,1754,NA,8,1746,73,13,0.0084,0.0047,0.0141,3,70,0,13,59,0.2486,0.1391,0.4172
2021,32,"LV","All",57.05,2111,37,0,464,17,3,0.0074,0.0019,0.0266,0,17,0,3,12,0.5686,0.1507,2.0532
2021,32,"LV","Pipiens",15.11,559,37,0,53,6,0,0,0,0.051,0,6,0,0,6,0,0,0.4503
2021,32,"LV","Tarsalis",41.95,1552,37,0,411,11,3,0.0083,0.0022,0.0234,0,11,0,3,6,0.5686,0.1507,1.6029
2021,32,"NE","All",135.8,1358,10,235,1358,47,5,0.0032,8e-04,0.0097,9,38,3,2,20,0.4354,0.1138,1.3161
2021,32,"NE","Pipiens",91.1,911,10,229,911,31,4,0.0037,0.0012,0.009,7,24,3,1,10,0.3371,0.1093,0.8199
2021,32,"NE","Tarsalis",44.7,447,10,6,447,16,1,0.0022,1e-04,0.0111,2,14,0,1,10,0.0983,0.0045,0.4962
2021,32,"NW","All",23.89,215,9,112,197,19,4,0.0167,0.0031,0.0577,3,16,2,2,18,0.3661,0.068,1.2621
2021,32,"NW","Pipiens",12.56,113,9,112,102,10,2,0.0106,0.0019,0.0373,3,7,2,0,9,0.1201,0.0215,0.4226
2021,32,"NW","Tarsalis",11.33,102,9,0,95,9,2,0.0233,0.0044,0.0795,0,9,0,2,9,0.246,0.0465,0.8395
2021,32,"SE","All",49.4,741,15,213,741,39,9,0.0109,0.0038,0.0267,7,32,3,6,30,0.537,0.189,1.3183
2021,32,"SE","Pipiens",19.6,294,15,211,294,21,6,0.0163,0.0066,0.0364,6,15,3,3,15,0.3195,0.1294,0.7134
2021,32,"SE","Tarsalis",29.8,447,15,2,447,18,3,0.0073,0.002,0.0203,1,17,0,3,15,0.2175,0.0596,0.6049
2021,32,"SW","All",12.78,115,9,262,133,23,4,0.0197,0.0035,0.0666,6,17,2,2,18,0.2911,0.0523,0.9843
2021,32,"SW","Pipiens",5.33,48,9,262,59,14,2,0.0069,0.0012,0.024,6,8,2,0,9,0.0453,0.0079,0.1574
2021,32,"SW","Tarsalis",7.44,67,9,0,74,9,2,0.0299,0.0054,0.1006,0,9,0,2,9,0.2458,0.0444,0.8269
2021,33,"BC","All",20.6,103,5,0,103,5,0,0,0,0.0256,0,5,0,0,5,0,0,0.5274
2021,33,"BC","Tarsalis",20.6,103,5,0,103,5,0,0,0,0.0256,0,5,0,0,5,0,0,0.5274
2021,33,"BE","All",32.2,161,5,0,161,10,0,0,0,0.0307,0,10,0,0,10,0,0,0.9897
2021,33,"BE","Pipiens",5.8,29,5,0,29,5,0,0,0,0.0755,0,5,0,0,5,0,0,0.4379
2021,33,"BE","Tarsalis",26.4,132,5,0,132,5,0,0,0,0.0209,0,5,0,0,5,0,0,0.5518
2021,33,"FC","All",24.81,2490,NA,1026,1464,135,22,0.0099,0.005,0.0182,28,107,13,9,118,0.2445,0.1234,0.4522
2021,33,"FC","Pipiens",7,1436,NA,1023,413,75,14,0.0128,0.0072,0.0216,26,49,13,1,59,0.0896,0.0504,0.1512
2021,33,"FC","Tarsalis",17.81,1054,NA,3,1051,60,8,0.0087,0.0041,0.0169,2,58,0,8,59,0.1549,0.073,0.301
2021,33,"LV","All",40.54,1419,35,0,403,15,3,0.0079,0.0011,0.0303,0,15,0,3,12,0.5273,0.0772,2.0343
2021,33,"LV","Pipiens",12.43,435,35,0,112,7,1,0.0085,5e-04,0.0409,0,7,0,1,6,0.1587,0.0093,0.7636
2021,33,"LV","Tarsalis",28.11,984,35,0,291,8,2,0.0076,0.0014,0.0262,0,8,0,2,6,0.3686,0.0679,1.2707
2021,33,"NE","All",43,387,9,70,387,26,5,0.0217,0.0078,0.0648,5,21,0,5,20,0.8404,0.3007,2.5068
2021,33,"NE","Pipiens",14.44,130,9,69,130,14,0,0,0,0.0155,4,10,0,0,10,0,0,0.2015
